"user_input","items_json"
"Drop seventeen hummus tubs, remove 14 of those oranges, cut 22 cauliflower heads, pile on half a dozen milks","[{""action"": ""remove"", ""product"": ""hummus tubs"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""oranges"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""cauliflower heads"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""milks"", ""quantity"": 6}]"
"Skip 8 oatmeal boxes, then throw on 8 chocolates, then remove 19 tuna cans, then take out ten croissants, scrap nine kombuchas","[{""action"": ""remove"", ""product"": ""oatmeal boxes"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""chocolates"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""tuna cans"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""croissants"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""kombuchas"", ""quantity"": 9}]"
"Knock off thirteen kombuchas, put in four beets and add five eggplants","[{""action"": ""remove"", ""product"": ""kombuchas"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""beets"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""eggplants"", ""quantity"": 5}]"
"Yo pull out seven asparagus bunches, then include 18 watermelons and kick out two pies please","[{""action"": ""remove"", ""product"": ""asparagus bunches"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""watermelons"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""pies"", ""quantity"": 2}]"
"Slap on 15 cucumbers, take out 23 of the deodorants, toss in fourteen crabs, and stick in 16 carrots in there please","[{""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""deodorants"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""crabs"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""carrots"", ""quantity"": 16}]"
"Skip 1 cashews, then scan in 18 salads, take out 11 cucumbers, and also cut four of the candy bars","[{""action"": ""remove"", ""product"": ""cashews"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""salads"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""cucumbers"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 4}]"
"Okay slap on a few pretzels, lose a couple toothbrushes, then get me a pair of ice creams, and stick in ten wraps","[{""action"": ""add"", ""product"": ""pretzels"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""toothbrushes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""ice creams"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""wraps"", ""quantity"": 10}]"
"Include 15 cauliflower heads, stick in two almonds and slap on two dozen cucumbers","[{""action"": ""add"", ""product"": ""cauliflower heads"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""almonds"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""cucumbers"", ""quantity"": 24}]"
"Okay pull out four chicken thighs, then leave out a few granola bars, then throw in 23 cookies, plus throw on a couple beets","[{""action"": ""remove"", ""product"": ""chicken thighs"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""granola bars"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""cookies"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""beets"", ""quantity"": 2}]"
"Yo slap on 18 apples, throw in nineteen blueberries, and also get me 5 pistachios thanks","[{""action"": ""add"", ""product"": ""apples"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""pistachios"", ""quantity"": 5}]"
"Alright chuck in 8 pistachios, take away nineteen candy bars, and load up with ten bananas thanks","[{""action"": ""add"", ""product"": ""pistachios"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""candy bars"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 10}]"
"Yo ring up half a dozen mussels in there, tack on six tissue boxes, skip 25 nuts, then nix seventeen peaches, knock off twelve quinoa bags please","[{""action"": ""add"", ""product"": ""mussels"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tissue boxes"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""nuts"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""peaches"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""quinoa bags"", ""quantity"": 12}]"
"Alright scan in fifteen bagels, then scan in 17 almonds, then slap on 22 salami packs and grab me a few ground beef packs","[{""action"": ""add"", ""product"": ""bagels"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""almonds"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""salami packs"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""ground beef packs"", ""quantity"": 3}]"
"Yo stock up on a dozen jams, then take off ten beets and include a pair of peaches","[{""action"": ""add"", ""product"": ""jams"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""beets"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""peaches"", ""quantity"": 2}]"
"Slap on 20 honeys, then pack in a dozen drumsticks, then put in a pair of juices, take off 9 muffins thanks","[{""action"": ""add"", ""product"": ""honeys"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""juices"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""muffins"", ""quantity"": 9}]"
"Yo scan in 12 blueberries, take away seven butters, chuck in a pair of toothpastes, and also kick out eleven lotions cheers","[{""action"": ""add"", ""product"": ""blueberries"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""butters"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""toothpastes"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""lotions"", ""quantity"": 11}]"
"Drop in nineteen pineapples, then remove eleven radishes, then add fourteen limes and take away two of them peanut butters","[{""action"": ""add"", ""product"": ""pineapples"", ""quantity"": 19}, {""action"": ""remove"", ""product"": ""radishes"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""limes"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""peanut butters"", ""quantity"": 2}]"
"Slap on a pair of watermelons, then put in two beers, then load up with five jams, plus toss in a few pineapples","[{""action"": ""add"", ""product"": ""watermelons"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""beers"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""jams"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""pineapples"", ""quantity"": 3}]"
"Okay pile on eleven pancake mixes, nix a couple of the watermelons, and also put in 10 zucchinis","[{""action"": ""add"", ""product"": ""pancake mixes"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""watermelons"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""zucchinis"", ""quantity"": 10}]"
"Chuck in seven teas, then slap on 24 toothbrushes in there, pile on 8 razors please","[{""action"": ""add"", ""product"": ""teas"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""razors"", ""quantity"": 8}]"
"Okay lose 13 of them apples, then leave out 22 onions, add 16 chocolates","[{""action"": ""remove"", ""product"": ""apples"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""onions"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""chocolates"", ""quantity"": 16}]"
"Throw on 6 peanut butters, stock up on four oranges please","[{""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""oranges"", ""quantity"": 4}]"
"Hey pull 16 of them prawns, grab me sixteen sandwiches, plus scan in four napkins","[{""action"": ""remove"", ""product"": ""prawns"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""sandwiches"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 4}]"
"Okay nix 6 cookies, then pack in 2 cashews, get rid of a pair of biscuits, pack in a pair of sour creams, and also give me a pair of granola bars","[{""action"": ""remove"", ""product"": ""cookies"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""cashews"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""biscuits"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""sour creams"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""granola bars"", ""quantity"": 2}]"
"Okay grab me a pair of onions, knock off four crabs, put in two dozen napkins, plus get me fourteen kiwis in there","[{""action"": ""add"", ""product"": ""onions"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""crabs"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 14}]"
"Include 11 cupcakes in there, skip 9 of them popsicles and give me three chicken thighs in there please","[{""action"": ""add"", ""product"": ""cupcakes"", ""quantity"": 11}, {""action"": ""remove"", ""product"": ""popsicles"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 3}]"
"Hey get me ten bacon packs and add 7 bell peppers","[{""action"": ""add"", ""product"": ""bacon packs"", ""quantity"": 10}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 7}]"
"Hey include two dozen chicken thighs, drop a pair of teas and get me a few bagels thanks","[{""action"": ""add"", ""product"": ""chicken thighs"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""teas"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""bagels"", ""quantity"": 3}]"
"Alright slap on 10 bananas in there, then cut two dozen clams, and also tack on 10 syrups","[{""action"": ""add"", ""product"": ""bananas"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""clams"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""syrups"", ""quantity"": 10}]"
"Hey leave out 23 sour creams, stock up on 2 pickle jars, then kick out 25 broccoli heads, plus remove 25 oatmeal boxes cheers","[{""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""pickle jars"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""broccoli heads"", ""quantity"": 25}, {""action"": ""remove"", ""product"": ""oatmeal boxes"", ""quantity"": 25}]"
"Alright get me seventeen crackers, drop ten creams, then scrub half a dozen soaps","[{""action"": ""add"", ""product"": ""crackers"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""creams"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""soaps"", ""quantity"": 6}]"
"Alright add thirteen tortillas, include twelve rice bags, drop in 21 razors please","[{""action"": ""add"", ""product"": ""tortillas"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""razors"", ""quantity"": 21}]"
"Alright pack in a few celery stalks, then lose a pair of of those peanut butters, drop 20 shampoos, pull out half a dozen beers cheers","[{""action"": ""add"", ""product"": ""celery stalks"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""peanut butters"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""shampoos"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""beers"", ""quantity"": 6}]"
"Alright throw in 9 turkey slices, bring me six sodas, then ditch 2 of the granola bars, remove three of them onions, then load up with 23 kiwis","[{""action"": ""add"", ""product"": ""turkey slices"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""sodas"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""granola bars"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""onions"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 23}]"
"Alright bring me a dozen drumsticks, plus drop a few bananas","[{""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""bananas"", ""quantity"": 3}]"
"Hey give me a few milks, kick out one lemons, scrap half a dozen olive jars, and also put in 10 cream cheeses thanks","[{""action"": ""add"", ""product"": ""milks"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""lemons"", ""quantity"": 1}, {""action"": ""remove"", ""product"": ""olive jars"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""cream cheeses"", ""quantity"": 10}]"
"Give me nine cod fillets, remove 23 onions please","[{""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""onions"", ""quantity"": 23}]"
"Alright give me three nuts, then scrub 16 leeks, toss in 16 tissue boxes in there, then toss in two dozen pork chops cheers","[{""action"": ""add"", ""product"": ""nuts"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""leeks"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""tissue boxes"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 24}]"
"Yo remove 11 teas, and stock up on five olive jars thanks","[{""action"": ""remove"", ""product"": ""teas"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 5}]"
"Pull 17 lettuces, add 2 cereals, throw on 23 beers in there and pack in twelve cupcakes","[{""action"": ""remove"", ""product"": ""lettuces"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""cereals"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""beers"", ""quantity"": 23}, {""action"": ""add"", ""product"": ""cupcakes"", ""quantity"": 12}]"
"Okay scrub half a dozen salads, then skip eleven bell peppers, then add 3 donuts, bring me a few sodas, and also chuck in 3 jams","[{""action"": ""remove"", ""product"": ""salads"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""bell peppers"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""donuts"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""sodas"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""jams"", ""quantity"": 3}]"
"Okay load up with three sour creams, tack on 5 kale bunches, then throw in 13 cereals, then put in 10 ham slices thanks","[{""action"": ""add"", ""product"": ""sour creams"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""kale bunches"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""cereals"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""ham slices"", ""quantity"": 10}]"
"Alright load up with 3 cod fillets, ring up thirteen rice bags, and lose 17 cucumbers","[{""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""cucumbers"", ""quantity"": 17}]"
"Kick out 18 pistachios, knock off twelve onions, stick in a few muffins in there, and throw in 21 loaves","[{""action"": ""remove"", ""product"": ""pistachios"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""onions"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""muffins"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""loaves"", ""quantity"": 21}]"
"Alright ditch eighteen of those nuts, include 13 meatballs, skip 7 pretzels, tack on 21 apples, and also scrap 10 pitas","[{""action"": ""remove"", ""product"": ""nuts"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""meatballs"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""pretzels"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""apples"", ""quantity"": 21}, {""action"": ""remove"", ""product"": ""pitas"", ""quantity"": 10}]"
"Take out 1 turkey slices, get me nineteen napkins, pack in 22 pies, get me ten hot dogs, and nix ten pistachios cheers","[{""action"": ""remove"", ""product"": ""turkey slices"", ""quantity"": 1}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""pies"", ""quantity"": 22}, {""action"": ""add"", ""product"": ""hot dogs"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""pistachios"", ""quantity"": 10}]"
"Yo tack on 18 kiwis, then toss in a couple tomatoes, scan in 15 muffins, take away 4 paper towels thanks","[{""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""muffins"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""paper towels"", ""quantity"": 4}]"
"Slap on half a dozen butters, grab me 13 leeks, pack in nineteen rice bags, get me nine milks, lose 13 of the prawns thanks","[{""action"": ""add"", ""product"": ""butters"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""leeks"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""milks"", ""quantity"": 9}, {""action"": ""remove"", ""product"": ""prawns"", ""quantity"": 13}]"
"Yo nix 3 ground beef packs, ring up seven leeks in there, slap on fourteen rice bags, then bring me 17 bananas in there, then get me a dozen cod fillets in there","[{""action"": ""remove"", ""product"": ""ground beef packs"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""leeks"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""bananas"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""cod fillets"", ""quantity"": 12}]"
"Yo kick out 5 tuna cans, remove twelve spinach bunches, then take out twenty kale bunches, then stick in 15 nuts, get me eighteen wings","[{""action"": ""remove"", ""product"": ""tuna cans"", ""quantity"": 5}, {""action"": ""remove"", ""product"": ""spinach bunches"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""kale bunches"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""nuts"", ""quantity"": 15}, {""action"": ""add"", ""product"": ""wings"", ""quantity"": 18}]"
"Hey throw on 20 lobsters, drop five chocolates, get me a dozen broccoli heads, plus give me a few loaves","[{""action"": ""add"", ""product"": ""lobsters"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""chocolates"", ""quantity"": 5}, {""action"": ""add"", ""product"": ""broccoli heads"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""loaves"", ""quantity"": 3}]"
"Hey scan in 14 oranges, toss in 8 spinach bunches, plus knock off two dozen crabs cheers","[{""action"": ""add"", ""product"": ""oranges"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""spinach bunches"", ""quantity"": 8}, {""action"": ""remove"", ""product"": ""crabs"", ""quantity"": 24}]"
"Load up with 24 hot dogs, get rid of 12 of the pickle jars, pile on twenty spinach bunches, plus pack in two sparkling waters thanks","[{""action"": ""add"", ""product"": ""hot dogs"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""pickle jars"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""spinach bunches"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""sparkling waters"", ""quantity"": 2}]"
"Grab me 18 sparkling waters, pull out 12 wings, scan in eight shampoos","[{""action"": ""add"", ""product"": ""sparkling waters"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""wings"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""shampoos"", ""quantity"": 8}]"
"Drop in fourteen smoothies, then drop in two rice bags, include eight olive jars","[{""action"": ""add"", ""product"": ""smoothies"", ""quantity"": 14}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 8}]"
"Hey chuck in seventeen trash bags, scan in 12 cauliflower heads, then leave out thirteen celery stalks, plus scrap five scones cheers","[{""action"": ""add"", ""product"": ""trash bags"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""cauliflower heads"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""celery stalks"", ""quantity"": 13}, {""action"": ""remove"", ""product"": ""scones"", ""quantity"": 5}]"
"Load up with a few muffins, scan in twenty clams, kick out thirteen scones","[{""action"": ""add"", ""product"": ""muffins"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""clams"", ""quantity"": 20}, {""action"": ""remove"", ""product"": ""scones"", ""quantity"": 13}]"
"Load up with 21 prawns, then drop in 17 pickle jars, chuck in 18 candy bars, and remove 18 ground beef packs","[{""action"": ""add"", ""product"": ""prawns"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""pickle jars"", ""quantity"": 17}, {""action"": ""add"", ""product"": ""candy bars"", ""quantity"": 18}, {""action"": ""remove"", ""product"": ""ground beef packs"", ""quantity"": 18}]"
"Skip two dozen quinoa bags, take out two of the bagels, include half a dozen cereals, include 17 rice bags, take off a couple sour creams","[{""action"": ""remove"", ""product"": ""quinoa bags"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""bagels"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""cereals"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""rice bags"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 2}]"
"Hey get me fourteen water bottles, get rid of half a dozen cauliflower heads, throw in seven croissants, then include six prawns","[{""action"": ""add"", ""product"": ""water bottles"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""cauliflower heads"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""croissants"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""prawns"", ""quantity"": 6}]"
"Ring up two dozen wings, ditch a few wraps and toss in six spinach bunches","[{""action"": ""add"", ""product"": ""wings"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""wraps"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""spinach bunches"", ""quantity"": 6}]"
"Toss in a pair of celery stalks, then toss in two oatmeal boxes, scrap two mangoes, then drop in 24 raspberries cheers","[{""action"": ""add"", ""product"": ""celery stalks"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""oatmeal boxes"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""mangoes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""raspberries"", ""quantity"": 24}]"
"Scan in 8 hummus tubs, then scan in 18 tomatoes, put in 5 jalapenos please","[{""action"": ""add"", ""product"": ""hummus tubs"", ""quantity"": 8}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 18}, {""action"": ""add"", ""product"": ""jalapenos"", ""quantity"": 5}]"
"Yo kick out two dozen tomatoes, skip 13 of the milks, throw on a couple sparkling waters in there, and leave out two dozen potatoes","[{""action"": ""remove"", ""product"": ""tomatoes"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""milks"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""sparkling waters"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""potatoes"", ""quantity"": 24}]"
"Hey give me 6 avocados, then toss in fourteen tortillas, then kick out two dozen donuts, include a dozen pasta boxes, plus drop in 2 tomatoes","[{""action"": ""add"", ""product"": ""avocados"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""tortillas"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""donuts"", ""quantity"": 24}, {""action"": ""add"", ""product"": ""pasta boxes"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""tomatoes"", ""quantity"": 2}]"
"Yo add two dozen toothbrushes, scrub a few of them mussels and get rid of 17 chocolates","[{""action"": ""add"", ""product"": ""toothbrushes"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""mussels"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""chocolates"", ""quantity"": 17}]"
"Bring me a pair of grapes, toss in seven bell peppers, grab me eleven syrups, stick in nine water bottles, and also throw on a few napkins","[{""action"": ""add"", ""product"": ""grapes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""syrups"", ""quantity"": 11}, {""action"": ""add"", ""product"": ""water bottles"", ""quantity"": 9}, {""action"": ""add"", ""product"": ""napkins"", ""quantity"": 3}]"
"Alright grab me 21 peanut butters, scan in sixteen quinoa bags, and also lose eight of those pasta boxes","[{""action"": ""add"", ""product"": ""peanut butters"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""quinoa bags"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""pasta boxes"", ""quantity"": 8}]"
"Yo pack in twenty pickle jars, then give me 4 onions, pull 19 spinach bunches, then chuck in a couple juices, and also scan in two dozen kiwis in there","[{""action"": ""add"", ""product"": ""pickle jars"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""onions"", ""quantity"": 4}, {""action"": ""remove"", ""product"": ""spinach bunches"", ""quantity"": 19}, {""action"": ""add"", ""product"": ""juices"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""kiwis"", ""quantity"": 24}]"
"Pull out a couple scallions, slap on 21 chocolates, throw in 3 grapes, and also get me 12 pears please","[{""action"": ""remove"", ""product"": ""scallions"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""chocolates"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""grapes"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""pears"", ""quantity"": 12}]"
"Alright grab me seventeen rolls, remove 20 sparkling waters, grab me sixteen peaches, scrub half a dozen of them oatmeal boxes, then pull out 2 chips","[{""action"": ""add"", ""product"": ""rolls"", ""quantity"": 17}, {""action"": ""remove"", ""product"": ""sparkling waters"", ""quantity"": 20}, {""action"": ""add"", ""product"": ""peaches"", ""quantity"": 16}, {""action"": ""remove"", ""product"": ""oatmeal boxes"", ""quantity"": 6}, {""action"": ""remove"", ""product"": ""chips"", ""quantity"": 2}]"
"Grab me a dozen scones, ditch three peanut butters, put in two almonds, then get me twenty bagels","[{""action"": ""add"", ""product"": ""scones"", ""quantity"": 12}, {""action"": ""remove"", ""product"": ""peanut butters"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""almonds"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""bagels"", ""quantity"": 20}]"
"Include 13 bananas, then stock up on two dozen chicken breasts, then kick out a pair of cream cheeses","[{""action"": ""add"", ""product"": ""bananas"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""chicken breasts"", ""quantity"": 24}, {""action"": ""remove"", ""product"": ""cream cheeses"", ""quantity"": 2}]"
"Okay drop in fourteen jalapenos, plus remove half a dozen butters please","[{""action"": ""add"", ""product"": ""jalapenos"", ""quantity"": 14}, {""action"": ""remove"", ""product"": ""butters"", ""quantity"": 6}]"
"Throw on fifteen deodorants, and also cut a couple of those salmon fillets thanks","[{""action"": ""add"", ""product"": ""deodorants"", ""quantity"": 15}, {""action"": ""remove"", ""product"": ""salmon fillets"", ""quantity"": 2}]"
"Nix a pair of sour creams, then slap on 21 kombuchas, stick in 17 loaves","[{""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""kombuchas"", ""quantity"": 21}, {""action"": ""add"", ""product"": ""loaves"", ""quantity"": 17}]"
"Load up with a couple pasta boxes, then stick in a few pork chops, then bring me ten pies in there, take away thirteen fries, and also pack in ten drumsticks","[{""action"": ""add"", ""product"": ""pasta boxes"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""pork chops"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""pies"", ""quantity"": 10}, {""action"": ""remove"", ""product"": ""fries"", ""quantity"": 13}, {""action"": ""add"", ""product"": ""drumsticks"", ""quantity"": 10}]"
"Take off 3 sour creams, scrub 4 coffees, then throw on seven lettuces thanks","[{""action"": ""remove"", ""product"": ""sour creams"", ""quantity"": 3}, {""action"": ""remove"", ""product"": ""coffees"", ""quantity"": 4}, {""action"": ""add"", ""product"": ""lettuces"", ""quantity"": 7}]"
"Yo include a dozen brownies, throw in a few bell peppers, bring me 2 scones and remove thirteen apples cheers","[{""action"": ""add"", ""product"": ""brownies"", ""quantity"": 12}, {""action"": ""add"", ""product"": ""bell peppers"", ""quantity"": 3}, {""action"": ""add"", ""product"": ""scones"", ""quantity"": 2}, {""action"": ""remove"", ""product"": ""apples"", ""quantity"": 13}]"
"Alright slap on 16 limes, then throw in six smoothies, throw on 7 lobsters, put in a pair of lotions and chuck in 14 olive jars please","[{""action"": ""add"", ""product"": ""limes"", ""quantity"": 16}, {""action"": ""add"", ""product"": ""smoothies"", ""quantity"": 6}, {""action"": ""add"", ""product"": ""lobsters"", ""quantity"": 7}, {""action"": ""add"", ""product"": ""lotions"", ""quantity"": 2}, {""action"": ""add"", ""product"": ""olive jars"", ""quantity"": 14}]"
